,SBoxes,time_elapsed,generation_method,max_item,max_item_count,zero_items_count,nonlinearity,balancedness
61,"[0, 1, 2, 62, 4, 61, 23, 30, 8, 36, 37, 9, 53, 21, 54, 29, 16, 18, 49, 28, 35, 15, 20, 11, 57, 12, 41, 39, 17, 45, 26, 38, 32, 25, 14, 63, 6, 24, 34, 42, 5, 44, 43, 31, 19, 55, 40, 10, 50, 58, 7, 51, 46, 47, 33, 59, 60, 56, 22, 13, 52, 27, 48, 3]",0.047843933,PrescribedDDT,8,11,2428,16,TRUE
62,"[0, 1, 2, 51, 4, 44, 15, 50, 8, 49, 37, 34, 48, 20, 47, 7, 16, 54, 36, 60, 26, 13, 61, 3, 42, 58, 46, 38, 24, 57, 41, 39, 32, 18, 11, 40, 25, 63, 30, 52, 27, 6, 28, 53, 33, 45, 62, 14, 29, 31, 9, 22, 19, 10, 35, 59, 55, 5, 43, 21, 23, 12, 17, 56]",0.044385672,PrescribedDDT,8,5,2384,16,TRUE
63,"[0, 1, 2, 31, 4, 17, 36, 44, 8, 22, 63, 50, 51, 27, 26, 35, 16, 28, 48, 54, 52, 23, 14, 57, 3, 15, 37, 29, 46, 11, 34, 19, 32, 59, 12, 18, 30, 9, 41, 39, 43, 38, 45, 10, 6, 5, 20, 42, 33, 21, 55, 40, 47, 56, 25, 60, 49, 58, 53, 62, 13, 7, 61, 24]",0.058870792,PrescribedDDT,8,11,2403,18,TRUE
64,"[0, 1, 2, 6, 4, 63, 25, 24, 8, 59, 38, 18, 33, 22, 26, 21, 16, 55, 39, 19, 41, 13, 36, 52, 54, 29, 60, 27, 5, 3, 53, 23, 32, 42, 56, 30, 12, 10, 28, 11, 35, 15, 14, 9, 61, 44, 58, 43, 48, 37, 49, 46, 40, 31, 47, 7, 50, 17, 34, 57, 20, 62, 45, 51]",0.044909954,PrescribedDDT,8,5,2344,18,TRUE
65,"[0, 1, 2, 54, 4, 49, 53, 62, 8, 18, 15, 60, 28, 11, 57, 27, 16, 47, 61, 58, 10, 29, 41, 3, 45, 48, 38, 50, 22, 46, 12, 33, 32, 39, 36, 5, 9, 21, 14, 17, 43, 59, 25, 34, 23, 24, 26, 31, 19, 40, 42, 35, 44, 56, 30, 20, 55, 52, 7, 6, 37, 63, 51, 13]",0.044880152,PrescribedDDT,8,6,2388,16,TRUE
66,"[0, 1, 2, 40, 4, 47, 45, 39, 8, 18, 19, 62, 61, 28, 34, 31, 16, 49, 29, 41, 57, 3, 46, 53, 7, 44, 55, 21, 20, 9, 59, 56, 32, 63, 12, 60, 6, 13, 52, 24, 25, 15, 54, 43, 30, 33, 50, 38, 36, 58, 22, 17, 11, 35, 42, 26, 37, 5, 23, 48, 14, 51, 27, 10]",0.044881344,PrescribedDDT,8,3,2382,18,TRUE
67,"[0, 1, 2, 43, 4, 49, 54, 5, 8, 63, 26, 55, 38, 61, 56, 40, 16, 7, 24, 21, 47, 37, 35, 27, 50, 41, 46, 45, 33, 13, 34, 6, 32, 57, 20, 30, 3, 39, 52, 17, 62, 29, 23, 42, 10, 18, 28, 31, 60, 53, 14, 48, 11, 59, 51, 25, 22, 36, 15, 12, 44, 19, 58, 9]",0.045873642,PrescribedDDT,8,9,2409,16,TRUE
68,"[0, 1, 2, 5, 4, 42, 24, 41, 8, 54, 14, 50, 36, 58, 20, 13, 16, 46, 15, 56, 29, 7, 19, 25, 27, 40, 53, 18, 35, 9, 63, 12, 32, 60, 21, 44, 45, 52, 3, 43, 33, 17, 34, 55, 39, 62, 22, 23, 37, 49, 47, 30, 26, 6, 10, 11, 57, 31, 61, 28, 59, 48, 51, 38]",0.045881033,PrescribedDDT,8,7,2385,16,TRUE
69,"[0, 1, 2, 30, 4, 27, 50, 41, 8, 40, 59, 53, 51, 23, 46, 15, 16, 62, 44, 37, 48, 34, 17, 58, 54, 20, 57, 38, 3, 39, 9, 21, 32, 14, 42, 43, 49, 11, 56, 36, 52, 55, 10, 19, 6, 7, 26, 47, 12, 63, 28, 18, 33, 22, 31, 45, 60, 61, 24, 29, 25, 35, 5, 13]",0.044881821,PrescribedDDT,8,5,2350,18,TRUE
70,"[0, 1, 2, 28, 4, 50, 7, 57, 8, 31, 47, 9, 43, 21, 56, 39, 16, 44, 51, 25, 5, 3, 55, 40, 36, 18, 26, 58, 29, 59, 35, 14, 32, 42, 33, 45, 60, 15, 30, 17, 46, 13, 6, 49, 48, 53, 62, 10, 37, 23, 11, 27, 22, 61, 19, 12, 63, 34, 20, 38, 41, 52, 54, 24]",0.044876814,PrescribedDDT,8,6,2342,16,TRUE
71,"[0, 1, 2, 3, 4, 14, 22, 59, 8, 48, 17, 44, 27, 9, 35, 42, 16, 50, 41, 54, 49, 5, 45, 46, 11, 13, 58, 37, 26, 15, 38, 61, 32, 21, 51, 23, 33, 12, 25, 31, 62, 24, 18, 60, 53, 43, 40, 52, 29, 39, 56, 57, 47, 19, 34, 7, 63, 36, 55, 20, 10, 28, 6, 30]",0.044085741,PrescribedDDT,8,12,2422,16,TRUE
72,"[0, 1, 2, 5, 4, 6, 9, 52, 8, 51, 43, 30, 22, 48, 28, 37, 16, 59, 15, 49, 60, 57, 56, 25, 14, 19, 17, 36, 62, 55, 44, 18, 32, 3, 29, 61, 13, 7, 24, 39, 11, 50, 34, 12, 40, 63, 38, 46, 26, 23, 20, 54, 53, 58, 33, 10, 35, 47, 21, 27, 31, 42, 45, 41]",0.047261238,PrescribedDDT,8,5,2397,16,TRUE
73,"[0, 1, 2, 33, 4, 24, 48, 54, 8, 17, 34, 7, 41, 26, 55, 38, 16, 44, 31, 12, 29, 43, 39, 52, 50, 14, 22, 36, 59, 47, 21, 3, 32, 15, 40, 18, 37, 11, 27, 20, 45, 23, 60, 57, 51, 56, 42, 9, 25, 30, 46, 13, 28, 6, 63, 35, 10, 61, 5, 19, 62, 58, 49, 53]",0.09075737,PrescribedDDT,8,8,2368,18,TRUE
74,"[0, 1, 2, 7, 4, 52, 29, 15, 8, 30, 61, 19, 60, 35, 33, 20, 16, 26, 49, 25, 10, 9, 21, 24, 41, 50, 37, 59, 48, 5, 47, 14, 32, 63, 3, 28, 38, 39, 6, 12, 43, 58, 51, 62, 34, 17, 46, 55, 40, 42, 56, 18, 31, 57, 23, 54, 45, 11, 36, 22, 53, 13, 27, 44]",0.044915676,PrescribedDDT,8,7,2377,18,TRUE
75,"[0, 1, 2, 3, 4, 24, 35, 58, 8, 60, 46, 56, 14, 63, 30, 50, 16, 27, 21, 6, 42, 53, 20, 36, 11, 26, 23, 54, 17, 18, 40, 44, 32, 9, 28, 39, 47, 57, 45, 48, 33, 12, 22, 55, 34, 37, 31, 5, 29, 7, 15, 13, 19, 25, 51, 10, 43, 61, 52, 62, 59, 41, 49, 38]",0.045868874,PrescribedDDT,8,7,2363,20,TRUE
76,"[0, 1, 2, 27, 4, 53, 31, 62, 8, 58, 10, 30, 28, 55, 52, 43, 16, 12, 60, 3, 63, 45, 48, 35, 37, 6, 54, 51, 11, 57, 61, 29, 32, 25, 9, 24, 49, 50, 42, 19, 46, 23, 47, 56, 40, 22, 18, 7, 14, 33, 26, 39, 20, 44, 36, 17, 59, 38, 13, 41, 34, 5, 15, 21]",0.045849562,PrescribedDDT,8,6,2386,18,TRUE
77,"[0, 1, 2, 42, 4, 62, 29, 40, 8, 10, 46, 37, 24, 44, 18, 19, 16, 50, 12, 52, 34, 3, 20, 57, 36, 39, 14, 7, 60, 58, 45, 23, 32, 31, 26, 28, 43, 25, 54, 38, 17, 9, 30, 53, 13, 6, 56, 47, 22, 11, 35, 33, 63, 61, 55, 27, 49, 59, 15, 41, 48, 5, 21, 51]",0.044909239,PrescribedDDT,8,12,2372,18,TRUE
78,"[0, 1, 2, 24, 4, 18, 3, 50, 8, 44, 15, 29, 58, 45, 20, 14, 16, 52, 49, 51, 28, 30, 57, 47, 59, 10, 46, 54, 60, 13, 9, 26, 32, 63, 5, 6, 61, 37, 7, 22, 27, 39, 42, 48, 31, 53, 11, 40, 55, 36, 43, 25, 23, 21, 38, 56, 62, 33, 19, 17, 12, 34, 41, 35]",0.043881178,PrescribedDDT,8,4,2406,16,TRUE
79,"[0, 1, 2, 37, 4, 35, 38, 57, 8, 11, 29, 58, 12, 54, 34, 9, 16, 55, 26, 48, 59, 3, 24, 31, 33, 61, 21, 56, 44, 51, 50, 40, 32, 10, 47, 25, 20, 7, 43, 30, 19, 60, 62, 39, 27, 53, 23, 22, 46, 15, 13, 17, 45, 5, 42, 63, 18, 36, 28, 49, 41, 52, 14, 6]",0.045878887,PrescribedDDT,8,11,2399,18,TRUE
80,"[0, 1, 2, 20, 4, 7, 17, 48, 8, 62, 30, 42, 6, 59, 56, 43, 16, 50, 14, 58, 29, 12, 38, 11, 36, 13, 25, 3, 45, 26, 37, 44, 32, 33, 5, 27, 10, 22, 57, 55, 9, 60, 51, 15, 24, 40, 52, 19, 49, 35, 34, 41, 21, 18, 61, 53, 46, 31, 47, 54, 23, 28, 63, 39]",0.04487896,PrescribedDDT,8,7,2370,18,TRUE
81,"[0, 1, 2, 25, 4, 55, 36, 21, 8, 47, 12, 28, 15, 56, 60, 30, 16, 58, 53, 5, 7, 57, 50, 52, 33, 41, 49, 17, 48, 38, 45, 44, 32, 61, 20, 29, 46, 26, 27, 19, 39, 14, 3, 40, 51, 23, 37, 31, 62, 13, 34, 24, 63, 43, 22, 6, 9, 11, 10, 54, 59, 42, 35, 18]",0.046847343,PrescribedDDT,8,5,2370,18,TRUE
82,"[0, 1, 2, 43, 4, 9, 46, 25, 8, 19, 62, 55, 17, 36, 23, 56, 16, 57, 24, 3, 5, 38, 28, 42, 45, 34, 30, 59, 11, 26, 51, 58, 32, 29, 49, 10, 20, 61, 52, 60, 37, 48, 18, 35, 47, 14, 41, 22, 7, 13, 39, 31, 40, 12, 21, 44, 53, 50, 33, 27, 15, 63, 6, 54]",0.046906233,PrescribedDDT,8,8,2367,18,TRUE
83,"[0, 1, 2, 51, 4, 41, 34, 14, 8, 22, 57, 35, 11, 46, 56, 47, 16, 20, 3, 24, 18, 38, 61, 19, 31, 30, 33, 5, 23, 7, 37, 54, 32, 6, 15, 28, 43, 45, 26, 44, 25, 52, 29, 62, 36, 58, 63, 42, 40, 60, 59, 39, 13, 17, 49, 53, 21, 9, 48, 12, 10, 50, 27, 55]",0.043879032,PrescribedDDT,8,3,2352,16,TRUE
84,"[0, 1, 2, 56, 4, 40, 57, 10, 8, 49, 38, 30, 46, 7, 39, 63, 16, 14, 59, 45, 44, 62, 43, 52, 5, 22, 42, 33, 15, 17, 11, 24, 32, 61, 51, 48, 26, 9, 19, 54, 21, 25, 53, 28, 55, 50, 47, 23, 34, 60, 12, 18, 13, 41, 35, 3, 58, 37, 6, 29, 20, 31, 27, 36]",0.044879198,PrescribedDDT,8,12,2384,18,TRUE
85,"[0, 1, 2, 7, 4, 59, 21, 55, 8, 27, 35, 10, 24, 36, 23, 12, 16, 47, 11, 13, 51, 19, 14, 25, 57, 20, 34, 41, 49, 15, 38, 50, 32, 44, 30, 52, 61, 33, 9, 18, 43, 56, 48, 28, 29, 45, 39, 53, 60, 37, 54, 42, 26, 5, 58, 63, 46, 3, 31, 62, 17, 40, 6, 22]",0.045877457,PrescribedDDT,8,5,2391,18,TRUE
86,"[0, 1, 2, 57, 4, 55, 47, 33, 8, 7, 11, 51, 30, 31, 48, 18, 16, 49, 53, 39, 15, 35, 27, 29, 26, 62, 17, 50, 23, 10, 21, 20, 32, 5, 46, 22, 36, 61, 54, 38, 42, 14, 60, 52, 28, 63, 25, 56, 41, 59, 40, 9, 12, 19, 37, 13, 44, 58, 43, 45, 34, 24, 6, 3]",0.045878172,PrescribedDDT,8,8,2371,18,TRUE
87,"[0, 1, 2, 36, 4, 40, 7, 49, 8, 10, 17, 11, 24, 23, 44, 12, 16, 58, 18, 35, 46, 62, 29, 48, 60, 25, 52, 28, 34, 42, 26, 21, 32, 27, 61, 33, 22, 13, 51, 63, 31, 53, 37, 47, 5, 6, 55, 56, 57, 30, 54, 43, 15, 38, 9, 59, 19, 3, 50, 20, 39, 41, 14, 45]",0.044026136,PrescribedDDT,8,9,2380,18,TRUE
88,"[0, 1, 2, 28, 4, 5, 18, 37, 8, 21, 54, 12, 43, 55, 40, 15, 16, 17, 61, 35, 22, 59, 29, 45, 33, 9, 31, 13, 27, 14, 50, 26, 32, 46, 62, 60, 41, 38, 19, 10, 51, 25, 34, 24, 48, 58, 6, 39, 49, 7, 36, 23, 42, 47, 63, 30, 57, 52, 11, 20, 44, 53, 3, 56]",0.043944359,PrescribedDDT,8,10,2377,18,TRUE
89,"[0, 1, 2, 41, 4, 18, 44, 30, 8, 48, 61, 57, 19, 51, 59, 50, 16, 27, 39, 26, 63, 49, 17, 7, 45, 24, 33, 11, 47, 20, 56, 36, 32, 46, 43, 35, 42, 55, 15, 54, 62, 21, 58, 28, 23, 12, 52, 9, 31, 38, 5, 6, 3, 37, 34, 40, 25, 53, 22, 29, 13, 10, 60, 14]",0.04597044,PrescribedDDT,8,7,2404,18,TRUE
90,"[0, 1, 2, 43, 4, 62, 27, 17, 8, 6, 63, 54, 24, 20, 39, 58, 16, 14, 60, 19, 37, 9, 49, 10, 45, 31, 38, 22, 36, 51, 11, 50, 32, 29, 52, 55, 5, 25, 12, 7, 21, 34, 3, 40, 28, 41, 44, 57, 30, 33, 61, 46, 15, 48, 35, 56, 13, 26, 18, 42, 59, 23, 47, 53]",0.043973684,PrescribedDDT,8,5,2367,16,TRUE
91,"[0, 1, 2, 47, 4, 52, 45, 27, 8, 41, 7, 28, 25, 58, 36, 33, 16, 18, 35, 9, 39, 46, 22, 13, 43, 57, 49, 63, 56, 48, 50, 29, 32, 26, 5, 19, 12, 51, 6, 54, 34, 17, 21, 3, 55, 59, 40, 44, 38, 10, 42, 31, 23, 37, 62, 24, 15, 53, 30, 20, 11, 61, 60, 14]",0.043950081,PrescribedDDT,8,2,2366,18,TRUE
92,"[0, 1, 2, 44, 4, 36, 57, 33, 8, 28, 24, 11, 51, 42, 60, 12, 16, 38, 6, 31, 56, 34, 62, 48, 17, 22, 59, 50, 53, 40, 7, 13, 32, 47, 61, 26, 37, 18, 19, 29, 14, 58, 30, 23, 10, 43, 52, 25, 63, 39, 55, 3, 21, 5, 15, 27, 9, 54, 46, 20, 45, 41, 35, 49]",0.044987917,PrescribedDDT,8,4,2371,16,TRUE
93,"[0, 1, 2, 63, 4, 51, 21, 40, 8, 57, 34, 33, 41, 5, 9, 13, 16, 23, 27, 38, 10, 6, 54, 44, 42, 39, 62, 26, 7, 30, 20, 53, 32, 35, 3, 60, 61, 19, 43, 48, 47, 28, 11, 18, 15, 55, 56, 22, 29, 58, 31, 37, 12, 14, 45, 24, 50, 49, 52, 36, 25, 59, 46, 17]",0.044007778,PrescribedDDT,8,12,2396,16,TRUE
94,"[0, 1, 2, 14, 4, 30, 31, 58, 8, 22, 11, 47, 29, 21, 12, 61, 16, 56, 3, 41, 53, 40, 17, 49, 20, 26, 7, 54, 44, 13, 36, 37, 32, 18, 60, 6, 27, 9, 39, 35, 43, 45, 42, 62, 59, 24, 48, 46, 38, 23, 63, 34, 57, 28, 19, 52, 15, 51, 5, 50, 25, 10, 33, 55]",0.046086073,PrescribedDDT,8,5,2399,16,TRUE
95,"[0, 1, 2, 27, 4, 56, 59, 47, 8, 48, 46, 61, 62, 15, 11, 37, 16, 53, 9, 52, 14, 6, 31, 22, 43, 60, 57, 21, 34, 17, 51, 45, 32, 49, 39, 10, 26, 55, 33, 20, 58, 29, 36, 7, 38, 41, 42, 24, 3, 30, 35, 40, 18, 28, 5, 44, 54, 25, 23, 50, 12, 63, 13, 19]",0.045087814,PrescribedDDT,8,6,2388,16,TRUE
96,"[0, 1, 2, 37, 4, 23, 19, 13, 8, 31, 24, 3, 17, 40, 20, 44, 16, 5, 60, 26, 59, 33, 36, 56, 25, 51, 41, 46, 42, 45, 50, 29, 32, 57, 30, 53, 9, 39, 22, 7, 14, 38, 12, 21, 11, 10, 62, 43, 48, 63, 6, 34, 28, 52, 61, 55, 58, 18, 54, 47, 35, 49, 27, 15]",0.044980764,PrescribedDDT,8,5,2365,18,TRUE
97,"[0, 1, 2, 26, 4, 39, 59, 17, 8, 5, 48, 24, 51, 35, 23, 20, 16, 53, 22, 43, 34, 15, 25, 29, 38, 44, 9, 54, 18, 33, 19, 27, 32, 56, 31, 7, 3, 61, 42, 55, 11, 46, 49, 41, 13, 52, 14, 37, 62, 47, 63, 60, 21, 28, 6, 45, 36, 50, 30, 57, 58, 12, 10, 40]",0.044995308,PrescribedDDT,8,8,2360,18,TRUE
98,"[0, 1, 2, 49, 4, 52, 63, 41, 8, 10, 11, 37, 42, 51, 56, 62, 16, 31, 22, 20, 3, 23, 40, 34, 38, 21, 5, 17, 29, 54, 18, 47, 32, 13, 9, 61, 35, 25, 59, 30, 53, 46, 26, 27, 6, 39, 43, 7, 33, 14, 12, 15, 24, 45, 28, 60, 19, 55, 36, 50, 58, 48, 44, 57]",0.044974089,PrescribedDDT,8,5,2352,16,TRUE
99,"[0, 1, 2, 50, 4, 33, 58, 7, 8, 37, 5, 31, 39, 63, 59, 22, 16, 34, 44, 3, 53, 28, 9, 49, 17, 46, 62, 10, 14, 47, 6, 15, 32, 20, 25, 57, 52, 27, 36, 54, 18, 40, 55, 41, 60, 38, 56, 26, 35, 24, 30, 21, 23, 42, 12, 19, 48, 11, 45, 61, 13, 51, 43, 29]",0.04601264,PrescribedDDT,8,8,2386,18,TRUE
