,SBoxes,time_elapsed,generation_method,max_item,max_item_count,zero_items_count,nonlinearity,balancedness
61,"[0, 1, 2, 52, 4, 11, 5, 14, 8, 48, 36, 49, 28, 24, 25, 35, 16, 50, 43, 40, 41, 15, 17, 26, 30, 19, 47, 9, 60, 42, 22, 31, 32, 6, 51, 44, 20, 37, 27, 34, 33, 23, 58, 21, 45, 59, 10, 54, 46, 18, 63, 38, 3, 55, 62, 7, 13, 53, 57, 56, 12, 39, 29, 61]",0.097378492,PrescribedDDT,6,58,2387,18,TRUE
62,"[0, 1, 2, 26, 4, 11, 55, 61, 8, 42, 17, 14, 40, 63, 20, 9, 16, 47, 62, 41, 36, 57, 5, 21, 12, 37, 46, 48, 24, 51, 34, 30, 32, 31, 60, 23, 56, 58, 35, 15, 6, 54, 3, 43, 59, 22, 53, 25, 45, 50, 33, 18, 28, 39, 38, 19, 29, 52, 27, 13, 44, 10, 49, 7]",0.080882072,PrescribedDDT,6,40,2354,18,TRUE
63,"[0, 1, 2, 39, 4, 35, 31, 45, 8, 44, 15, 61, 42, 7, 24, 41, 16, 5, 48, 57, 6, 60, 55, 50, 58, 43, 3, 33, 36, 40, 30, 59, 32, 21, 54, 56, 34, 62, 12, 38, 9, 22, 37, 11, 53, 18, 29, 23, 17, 47, 28, 26, 10, 51, 20, 19, 27, 25, 46, 52, 14, 13, 63, 49]",0.115693092,PrescribedDDT,6,55,2363,18,TRUE
64,"[0, 1, 2, 40, 4, 23, 12, 51, 8, 44, 39, 45, 15, 36, 19, 21, 16, 3, 17, 58, 9, 26, 28, 37, 33, 63, 42, 24, 56, 53, 55, 29, 32, 6, 27, 31, 52, 47, 43, 13, 38, 10, 11, 46, 62, 25, 20, 61, 22, 50, 14, 60, 54, 48, 5, 49, 35, 30, 57, 34, 18, 41, 59, 7]",0.050867319,PrescribedDDT,6,57,2343,18,TRUE
65,"[0, 1, 2, 49, 4, 40, 29, 51, 8, 9, 27, 3, 25, 5, 61, 36, 16, 57, 31, 59, 28, 44, 13, 62, 17, 60, 19, 33, 12, 56, 34, 7, 32, 39, 46, 55, 30, 37, 11, 41, 15, 26, 10, 52, 23, 50, 48, 18, 20, 21, 63, 54, 35, 47, 42, 14, 45, 22, 38, 53, 58, 43, 6, 24]",0.178285122,PrescribedDDT,6,65,2386,16,TRUE
66,"[0, 1, 2, 19, 4, 35, 6, 20, 8, 22, 50, 42, 34, 61, 38, 60, 16, 17, 46, 54, 23, 10, 40, 62, 31, 14, 7, 41, 63, 12, 55, 9, 32, 51, 49, 37, 27, 45, 21, 13, 26, 52, 53, 11, 18, 44, 24, 30, 5, 3, 29, 15, 48, 33, 59, 47, 58, 56, 57, 36, 43, 25, 28, 39]",0.059665918,PrescribedDDT,6,48,2361,20,TRUE
67,"[0, 1, 2, 39, 4, 33, 26, 36, 8, 59, 42, 62, 52, 15, 21, 10, 16, 45, 29, 51, 47, 30, 9, 43, 12, 58, 56, 23, 55, 49, 27, 19, 32, 53, 24, 44, 40, 46, 22, 7, 17, 20, 41, 35, 34, 54, 3, 38, 37, 50, 31, 48, 11, 61, 57, 14, 18, 28, 5, 13, 63, 60, 6, 25]",0.051871538,PrescribedDDT,6,43,2348,20,TRUE
68,"[0, 1, 2, 24, 4, 57, 45, 11, 8, 41, 50, 61, 52, 33, 39, 40, 16, 15, 54, 3, 13, 49, 47, 36, 18, 34, 62, 55, 30, 53, 26, 14, 32, 25, 37, 17, 19, 22, 63, 43, 23, 7, 48, 6, 58, 35, 56, 60, 31, 51, 59, 12, 38, 10, 9, 5, 46, 21, 20, 44, 29, 27, 42, 28]",0.046133518,PrescribedDDT,6,46,2363,18,TRUE
69,"[0, 1, 2, 23, 4, 58, 24, 14, 8, 6, 17, 56, 5, 38, 19, 9, 16, 35, 11, 18, 39, 15, 62, 25, 54, 49, 55, 61, 30, 57, 10, 28, 32, 60, 22, 36, 29, 53, 13, 21, 3, 43, 42, 59, 34, 40, 63, 7, 41, 46, 33, 26, 45, 48, 27, 44, 52, 20, 50, 51, 47, 37, 12, 31]",0.04999423,PrescribedDDT,6,63,2397,18,TRUE
70,"[0, 1, 2, 18, 4, 33, 57, 36, 8, 13, 20, 42, 50, 6, 25, 28, 16, 55, 35, 11, 26, 41, 5, 46, 38, 9, 22, 56, 30, 12, 54, 15, 32, 43, 23, 49, 44, 17, 51, 31, 48, 62, 21, 45, 7, 47, 24, 53, 10, 60, 29, 58, 34, 61, 14, 3, 59, 40, 27, 37, 52, 19, 63, 39]",0.057003498,PrescribedDDT,6,56,2383,18,TRUE
71,"[0, 1, 2, 53, 4, 12, 27, 36, 8, 46, 6, 41, 40, 26, 25, 20, 16, 54, 14, 43, 61, 60, 42, 31, 24, 33, 21, 47, 38, 10, 5, 52, 32, 57, 62, 29, 7, 9, 13, 63, 28, 55, 30, 34, 44, 35, 50, 15, 49, 22, 19, 59, 18, 39, 11, 3, 58, 37, 17, 23, 48, 56, 51, 45]",0.046996593,PrescribedDDT,6,52,2375,18,TRUE
72,"[0, 1, 2, 27, 4, 24, 43, 13, 8, 29, 34, 53, 41, 44, 56, 22, 16, 11, 51, 5, 62, 6, 21, 40, 35, 9, 60, 49, 38, 48, 46, 57, 32, 61, 20, 52, 39, 63, 59, 15, 19, 26, 28, 50, 25, 47, 30, 7, 3, 14, 17, 18, 42, 10, 36, 54, 31, 37, 33, 12, 45, 55, 58, 23]",0.054988146,PrescribedDDT,6,61,2384,18,TRUE
73,"[0, 1, 2, 27, 4, 37, 17, 5, 8, 61, 10, 14, 21, 29, 11, 52, 16, 36, 42, 54, 24, 49, 39, 58, 26, 59, 19, 56, 9, 47, 7, 40, 32, 20, 34, 31, 15, 25, 63, 43, 53, 33, 57, 13, 41, 45, 23, 18, 22, 35, 55, 46, 38, 62, 50, 3, 12, 60, 44, 28, 30, 48, 51, 6]",0.060956478,PrescribedDDT,6,50,2368,16,TRUE
74,"[0, 1, 2, 17, 4, 13, 3, 12, 8, 25, 36, 31, 51, 9, 22, 34, 16, 62, 10, 28, 7, 41, 60, 45, 42, 48, 5, 29, 18, 21, 58, 53, 32, 30, 47, 14, 59, 11, 57, 44, 6, 61, 23, 46, 26, 20, 33, 15, 63, 55, 40, 49, 27, 56, 54, 39, 43, 35, 24, 38, 50, 52, 37, 19]",0.056157827,PrescribedDDT,6,71,2395,18,TRUE
75,"[0, 1, 2, 29, 4, 55, 30, 28, 8, 24, 10, 41, 11, 26, 57, 22, 16, 27, 15, 19, 49, 35, 37, 40, 43, 61, 63, 3, 51, 7, 47, 23, 32, 54, 31, 6, 62, 59, 45, 34, 12, 21, 9, 20, 18, 50, 58, 17, 46, 25, 39, 60, 44, 5, 53, 14, 56, 13, 42, 38, 52, 36, 48, 33]",0.051572323,PrescribedDDT,6,43,2339,18,TRUE
76,"[0, 1, 2, 50, 4, 9, 63, 47, 8, 17, 54, 31, 55, 56, 7, 43, 16, 26, 58, 27, 41, 37, 6, 49, 48, 38, 44, 60, 46, 35, 40, 18, 32, 53, 22, 34, 13, 42, 25, 36, 10, 61, 23, 33, 30, 14, 5, 57, 52, 3, 20, 45, 28, 59, 19, 24, 15, 62, 39, 11, 21, 12, 51, 29]",0.048466682,PrescribedDDT,6,49,2339,18,TRUE
77,"[0, 1, 2, 47, 4, 63, 18, 26, 8, 36, 28, 12, 17, 57, 58, 50, 16, 31, 46, 56, 19, 13, 6, 52, 7, 21, 49, 25, 24, 44, 27, 10, 32, 3, 15, 33, 40, 23, 59, 5, 48, 62, 20, 43, 22, 37, 54, 41, 45, 39, 42, 53, 29, 34, 30, 38, 35, 14, 9, 60, 51, 55, 61, 11]",0.048410416,PrescribedDDT,6,55,2348,16,TRUE
78,"[0, 1, 2, 63, 4, 41, 31, 56, 8, 27, 50, 34, 51, 28, 60, 43, 16, 62, 17, 33, 6, 44, 13, 59, 20, 53, 11, 5, 14, 61, 57, 12, 32, 19, 40, 52, 45, 58, 26, 15, 22, 25, 10, 38, 9, 42, 54, 39, 21, 35, 47, 23, 49, 37, 30, 36, 18, 46, 29, 3, 48, 24, 55, 7]",0.075796604,PrescribedDDT,6,40,2357,18,TRUE
79,"[0, 1, 2, 11, 4, 55, 47, 48, 8, 33, 15, 45, 14, 9, 56, 29, 16, 10, 25, 12, 40, 63, 62, 7, 57, 28, 52, 44, 20, 24, 37, 59, 32, 58, 61, 23, 27, 36, 50, 54, 3, 30, 35, 17, 31, 26, 34, 53, 51, 38, 42, 18, 46, 5, 6, 21, 19, 60, 49, 41, 39, 22, 43, 13]",0.055850983,PrescribedDDT,6,55,2351,20,TRUE
80,"[0, 1, 2, 17, 4, 37, 40, 57, 8, 58, 63, 33, 47, 60, 55, 26, 16, 49, 13, 56, 5, 22, 14, 62, 30, 46, 7, 48, 21, 59, 24, 18, 32, 50, 10, 36, 61, 42, 25, 15, 19, 20, 39, 54, 23, 9, 12, 51, 41, 43, 52, 6, 31, 28, 44, 34, 53, 45, 38, 11, 29, 27, 3, 35]",0.048870564,PrescribedDDT,6,58,2393,16,TRUE
81,"[0, 1, 2, 28, 4, 6, 56, 11, 8, 18, 24, 19, 43, 10, 37, 23, 16, 49, 26, 54, 63, 13, 57, 52, 58, 15, 9, 62, 17, 14, 51, 33, 32, 45, 61, 35, 41, 36, 25, 38, 3, 42, 12, 39, 34, 22, 53, 44, 31, 29, 30, 46, 59, 47, 40, 55, 50, 60, 20, 27, 5, 21, 7, 48]",0.095742941,PrescribedDDT,6,33,2334,18,TRUE
82,"[0, 1, 2, 3, 4, 53, 57, 35, 8, 24, 9, 28, 54, 48, 10, 31, 16, 37, 42, 15, 27, 12, 26, 5, 49, 7, 51, 21, 63, 41, 55, 38, 32, 52, 20, 45, 39, 47, 17, 30, 34, 13, 25, 40, 22, 14, 61, 11, 18, 19, 56, 36, 44, 33, 6, 43, 23, 29, 59, 50, 58, 46, 60, 62]",0.135215521,PrescribedDDT,6,49,2336,18,TRUE
83,"[0, 1, 2, 33, 4, 3, 20, 26, 8, 49, 27, 60, 53, 7, 5, 9, 16, 37, 14, 38, 15, 46, 62, 28, 43, 30, 6, 61, 34, 17, 54, 25, 32, 41, 40, 12, 56, 35, 50, 31, 59, 39, 58, 45, 13, 11, 22, 24, 47, 44, 23, 48, 18, 10, 36, 63, 57, 51, 29, 55, 19, 52, 42, 21]",0.05647254,PrescribedDDT,6,44,2365,16,TRUE
84,"[0, 1, 2, 39, 4, 60, 34, 26, 8, 22, 30, 11, 37, 53, 5, 35, 16, 29, 10, 56, 41, 54, 7, 13, 63, 20, 58, 48, 9, 49, 24, 3, 32, 55, 43, 46, 27, 14, 12, 47, 45, 33, 51, 44, 40, 19, 28, 59, 6, 15, 18, 17, 38, 31, 52, 21, 62, 42, 57, 50, 23, 36, 25, 61]",0.064826727,PrescribedDDT,6,41,2338,18,TRUE
85,"[0, 1, 2, 13, 4, 38, 35, 20, 8, 33, 40, 47, 17, 19, 24, 49, 16, 5, 6, 51, 53, 27, 7, 12, 39, 14, 10, 57, 18, 30, 56, 21, 32, 45, 28, 23, 44, 31, 34, 42, 55, 41, 60, 29, 63, 26, 3, 58, 25, 61, 37, 62, 48, 11, 9, 50, 22, 15, 52, 46, 43, 36, 54, 59]",0.049910784,PrescribedDDT,6,51,2346,18,TRUE
86,"[0, 1, 2, 54, 4, 63, 9, 53, 8, 6, 37, 22, 61, 36, 11, 28, 16, 15, 49, 56, 34, 35, 20, 43, 60, 59, 47, 24, 46, 26, 52, 27, 32, 48, 19, 41, 29, 10, 33, 7, 39, 58, 31, 45, 12, 55, 57, 25, 50, 13, 51, 42, 44, 17, 62, 14, 5, 3, 23, 40, 38, 30, 18, 21]",0.051889896,PrescribedDDT,6,55,2354,18,TRUE
87,"[0, 1, 2, 20, 4, 11, 30, 35, 8, 56, 27, 15, 41, 31, 26, 13, 16, 61, 25, 5, 33, 9, 47, 14, 10, 38, 29, 57, 18, 60, 51, 34, 32, 28, 22, 53, 19, 43, 58, 40, 55, 50, 23, 48, 59, 44, 46, 39, 24, 3, 54, 37, 12, 62, 17, 42, 6, 52, 7, 36, 49, 45, 63, 21]",0.058842182,PrescribedDDT,6,59,2368,18,TRUE
88,"[0, 1, 2, 53, 4, 28, 31, 34, 8, 11, 42, 51, 57, 10, 54, 25, 16, 61, 15, 39, 49, 12, 56, 60, 62, 58, 20, 29, 22, 55, 17, 27, 32, 45, 3, 46, 21, 14, 9, 40, 37, 43, 48, 30, 59, 18, 7, 5, 24, 44, 6, 52, 38, 13, 50, 19, 23, 36, 63, 33, 47, 35, 26, 41]",0.04688859,PrescribedDDT,6,50,2362,16,TRUE
89,"[0, 1, 2, 37, 4, 46, 28, 20, 8, 17, 55, 10, 34, 29, 52, 3, 16, 56, 14, 21, 30, 45, 38, 63, 44, 61, 57, 47, 42, 27, 25, 18, 32, 6, 54, 33, 24, 51, 36, 5, 26, 39, 59, 11, 35, 12, 40, 23, 31, 43, 49, 13, 48, 50, 41, 60, 58, 53, 15, 19, 9, 62, 22, 7]",0.05795455,PrescribedDDT,6,41,2332,16,TRUE
90,"[0, 1, 2, 45, 4, 57, 55, 29, 8, 44, 51, 7, 10, 42, 22, 3, 16, 39, 27, 50, 11, 48, 58, 19, 54, 20, 61, 21, 28, 36, 26, 56, 32, 40, 37, 35, 12, 23, 52, 60, 59, 5, 17, 41, 9, 49, 14, 63, 62, 46, 13, 30, 34, 31, 47, 6, 38, 25, 18, 53, 33, 24, 15, 43]",0.079530478,PrescribedDDT,6,52,2372,18,TRUE
91,"[0, 1, 2, 38, 4, 9, 25, 49, 8, 17, 10, 52, 51, 3, 34, 45, 16, 28, 41, 21, 15, 20, 43, 11, 26, 37, 13, 31, 63, 29, 47, 48, 32, 30, 36, 57, 40, 33, 7, 5, 14, 42, 27, 58, 60, 50, 55, 54, 46, 53, 6, 35, 62, 59, 24, 23, 44, 22, 39, 12, 18, 56, 19, 61]",0.049351692,PrescribedDDT,6,40,2318,20,TRUE
92,"[0, 1, 2, 17, 4, 9, 55, 10, 8, 62, 35, 29, 58, 12, 19, 15, 16, 21, 22, 59, 50, 3, 37, 45, 40, 52, 34, 13, 47, 28, 11, 5, 32, 54, 38, 18, 43, 57, 48, 31, 7, 14, 51, 44, 33, 36, 20, 27, 61, 56, 41, 53, 60, 49, 30, 6, 24, 26, 42, 25, 46, 39, 63, 23]",0.049837351,PrescribedDDT,6,59,2386,18,TRUE
93,"[0, 1, 2, 50, 4, 45, 24, 27, 8, 55, 7, 54, 9, 51, 35, 61, 16, 59, 58, 44, 41, 39, 57, 22, 38, 48, 11, 36, 52, 30, 23, 53, 32, 28, 6, 40, 26, 29, 10, 56, 63, 34, 47, 33, 20, 3, 60, 5, 46, 62, 18, 19, 14, 42, 17, 13, 21, 43, 12, 49, 15, 31, 37, 25]",0.057351351,PrescribedDDT,6,38,2329,18,TRUE
94,"[0, 1, 2, 13, 4, 22, 49, 18, 8, 7, 52, 27, 25, 5, 42, 21, 16, 28, 59, 15, 14, 9, 45, 50, 41, 62, 37, 44, 34, 51, 54, 39, 32, 24, 33, 61, 20, 6, 35, 60, 23, 43, 63, 48, 29, 26, 30, 11, 46, 47, 17, 36, 3, 19, 58, 10, 53, 40, 57, 12, 38, 56, 55, 31]",0.045938492,PrescribedDDT,6,41,2329,18,TRUE
95,"[0, 1, 2, 33, 4, 50, 21, 20, 8, 34, 46, 38, 40, 7, 42, 53, 16, 47, 49, 25, 41, 23, 48, 6, 13, 9, 43, 3, 54, 60, 14, 18, 32, 30, 63, 19, 39, 45, 58, 31, 24, 56, 17, 59, 22, 28, 37, 57, 62, 29, 11, 27, 51, 26, 52, 44, 5, 36, 10, 55, 61, 15, 35, 12]",0.073750496,PrescribedDDT,6,50,2362,18,TRUE
96,"[0, 1, 2, 39, 4, 43, 7, 63, 8, 49, 40, 45, 28, 52, 54, 36, 16, 47, 3, 30, 44, 42, 57, 59, 31, 51, 37, 10, 18, 61, 26, 23, 32, 56, 14, 15, 35, 29, 50, 19, 17, 38, 11, 24, 22, 12, 41, 5, 9, 58, 20, 25, 53, 55, 48, 6, 60, 34, 33, 21, 46, 62, 27, 13]",0.049909592,PrescribedDDT,6,57,2376,18,TRUE
97,"[0, 1, 2, 61, 4, 47, 54, 27, 8, 28, 39, 44, 15, 14, 56, 13, 16, 11, 26, 50, 5, 41, 52, 6, 53, 31, 25, 29, 20, 40, 43, 51, 32, 18, 24, 7, 30, 17, 38, 58, 48, 55, 59, 42, 19, 10, 22, 3, 34, 36, 45, 37, 60, 33, 9, 49, 21, 35, 57, 46, 12, 23, 63, 62]",0.139938116,PrescribedDDT,6,65,2383,18,TRUE
98,"[0, 1, 2, 19, 4, 22, 61, 48, 8, 36, 62, 3, 39, 42, 37, 58, 16, 45, 13, 7, 55, 63, 35, 38, 49, 24, 54, 23, 59, 43, 56, 21, 32, 14, 46, 18, 53, 27, 52, 9, 5, 17, 41, 6, 40, 34, 33, 60, 10, 11, 28, 44, 29, 51, 26, 25, 50, 12, 47, 57, 20, 30, 15, 31]",0.049868345,PrescribedDDT,6,40,2351,18,TRUE
99,"[0, 1, 2, 51, 4, 61, 13, 58, 8, 56, 55, 28, 22, 41, 27, 17, 16, 31, 59, 3, 25, 42, 45, 36, 43, 23, 7, 30, 6, 46, 14, 9, 32, 10, 15, 21, 47, 26, 44, 35, 24, 39, 29, 12, 57, 49, 53, 18, 60, 50, 63, 33, 37, 40, 20, 54, 11, 5, 62, 34, 19, 48, 52, 38]",0.052857161,PrescribedDDT,6,59,2362,18,TRUE
