,SBoxes,time_elapsed,generation_method,max_item,max_item_count,zero_items_count,nonlinearity,balancedness
61,"[0, 1, 2, 37, 4, 51, 53, 30, 8, 13, 11, 50, 59, 54, 62, 17, 16, 44, 40, 19, 60, 61, 39, 24, 35, 21, 3, 7, 18, 23, 5, 38, 32, 29, 27, 46, 57, 15, 22, 43, 36, 47, 9, 12, 6, 56, 26, 34, 45, 52, 63, 33, 41, 28, 14, 55, 31, 58, 20, 48, 25, 10, 49, 42]",0.044908047,PrescribedDDT,8,8,2430,18,TRUE
62,"[0, 1, 2, 23, 4, 13, 46, 17, 8, 33, 45, 60, 14, 21, 36, 40, 16, 44, 56, 58, 48, 52, 19, 42, 29, 63, 38, 35, 49, 26, 30, 3, 32, 50, 59, 47, 6, 34, 25, 51, 55, 7, 5, 9, 31, 20, 53, 54, 27, 39, 28, 61, 37, 12, 11, 10, 22, 41, 57, 24, 62, 43, 15, 18]",0.044879436,PrescribedDDT,10,2,2376,16,TRUE
63,"[0, 1, 2, 56, 4, 49, 41, 62, 8, 61, 13, 21, 11, 51, 25, 28, 16, 12, 46, 34, 26, 53, 54, 42, 63, 36, 50, 5, 6, 19, 23, 22, 32, 27, 3, 20, 45, 30, 39, 52, 43, 55, 7, 10, 58, 31, 60, 14, 15, 44, 17, 37, 40, 33, 57, 47, 9, 38, 29, 48, 35, 24, 59, 18]",0.044883966,PrescribedDDT,10,3,2419,18,TRUE
64,"[0, 1, 2, 61, 4, 44, 17, 5, 8, 21, 9, 35, 48, 7, 12, 33, 16, 26, 15, 36, 27, 50, 60, 14, 62, 22, 34, 11, 42, 43, 25, 18, 32, 29, 31, 28, 30, 59, 47, 63, 46, 57, 51, 53, 52, 37, 41, 49, 55, 45, 39, 20, 3, 54, 38, 13, 19, 6, 56, 24, 23, 58, 40, 10]",0.044882059,PrescribedDDT,8,4,2369,18,TRUE
65,"[0, 1, 2, 42, 4, 12, 21, 56, 8, 57, 60, 48, 59, 3, 63, 47, 16, 36, 40, 10, 49, 39, 41, 5, 61, 13, 23, 62, 15, 7, 22, 27, 32, 28, 17, 46, 34, 33, 55, 58, 44, 26, 6, 14, 25, 24, 50, 9, 43, 31, 30, 52, 11, 38, 45, 37, 35, 29, 53, 51, 54, 20, 18, 19]",0.044877529,PrescribedDDT,10,1,2409,18,TRUE
66,"[0, 1, 2, 36, 4, 14, 10, 21, 8, 52, 18, 20, 23, 51, 45, 3, 16, 5, 29, 37, 12, 40, 15, 50, 63, 43, 22, 53, 19, 34, 17, 42, 32, 60, 6, 44, 38, 7, 24, 25, 59, 31, 11, 49, 33, 30, 41, 62, 46, 48, 47, 61, 35, 28, 54, 56, 57, 9, 55, 39, 13, 27, 26, 58]",0.043911219,PrescribedDDT,10,1,2360,18,TRUE
67,"[0, 1, 2, 36, 4, 43, 55, 23, 8, 50, 33, 63, 37, 9, 34, 31, 16, 25, 27, 58, 12, 35, 15, 44, 29, 39, 7, 40, 57, 61, 53, 49, 32, 47, 60, 20, 3, 10, 18, 41, 48, 52, 17, 24, 46, 6, 38, 21, 19, 26, 45, 54, 22, 30, 5, 51, 13, 56, 62, 14, 59, 42, 11, 28]",0.044880867,PrescribedDDT,10,1,2388,16,TRUE
68,"[0, 1, 2, 20, 4, 36, 43, 30, 8, 42, 51, 40, 44, 27, 57, 21, 16, 52, 41, 12, 13, 31, 29, 60, 50, 5, 56, 22, 18, 39, 62, 61, 32, 47, 3, 54, 10, 15, 38, 11, 55, 26, 48, 59, 49, 46, 25, 14, 63, 58, 23, 17, 34, 7, 6, 19, 33, 28, 45, 53, 9, 37, 35, 24]",0.043882608,PrescribedDDT,8,4,2370,18,TRUE
69,"[0, 1, 2, 59, 4, 12, 25, 38, 8, 17, 47, 30, 13, 52, 37, 55, 16, 14, 22, 31, 51, 9, 45, 26, 10, 15, 56, 21, 43, 50, 40, 18, 32, 60, 49, 39, 33, 11, 41, 3, 28, 63, 20, 57, 36, 27, 58, 61, 23, 46, 42, 6, 24, 48, 5, 53, 35, 34, 62, 29, 19, 54, 7, 44]",0.043882847,PrescribedDDT,10,1,2350,18,TRUE
70,"[0, 1, 2, 58, 4, 15, 25, 6, 8, 55, 41, 59, 36, 9, 24, 13, 16, 43, 17, 30, 11, 44, 51, 63, 33, 31, 56, 10, 28, 21, 18, 62, 32, 20, 42, 23, 50, 47, 48, 57, 29, 39, 38, 45, 22, 49, 54, 12, 52, 7, 46, 35, 60, 61, 14, 19, 40, 53, 27, 5, 34, 26, 37, 3]",0.044362783,PrescribedDDT,10,1,2394,16,TRUE
71,"[0, 1, 2, 45, 4, 59, 5, 21, 8, 31, 52, 15, 53, 33, 6, 37, 16, 48, 61, 14, 27, 40, 62, 9, 43, 42, 17, 22, 29, 11, 50, 10, 32, 19, 57, 49, 12, 18, 38, 24, 60, 55, 51, 28, 30, 25, 44, 20, 47, 35, 26, 13, 23, 56, 58, 46, 54, 41, 36, 34, 7, 63, 3, 39]",0.045079947,PrescribedDDT,10,3,2384,18,TRUE
72,"[0, 1, 2, 29, 4, 22, 39, 28, 8, 6, 13, 41, 36, 33, 7, 27, 16, 59, 12, 43, 42, 37, 45, 51, 17, 49, 46, 3, 34, 25, 56, 18, 32, 58, 57, 62, 47, 23, 48, 24, 9, 63, 15, 54, 20, 44, 21, 40, 50, 38, 60, 19, 35, 30, 52, 10, 55, 53, 14, 26, 11, 5, 31, 61]",0.044006586,PrescribedDDT,8,4,2332,18,TRUE
73,"[0, 1, 2, 6, 4, 62, 53, 44, 8, 36, 29, 41, 46, 56, 19, 52, 16, 22, 17, 13, 59, 50, 30, 14, 48, 23, 26, 5, 61, 60, 38, 20, 32, 42, 15, 34, 31, 35, 54, 43, 27, 12, 39, 25, 3, 55, 33, 45, 9, 49, 37, 51, 18, 47, 28, 21, 10, 11, 58, 40, 63, 7, 57, 24]",0.051002741,PrescribedDDT,8,1,2335,18,TRUE
74,"[0, 1, 2, 57, 4, 39, 38, 17, 8, 41, 20, 48, 10, 12, 13, 31, 16, 45, 51, 26, 61, 54, 60, 37, 46, 28, 14, 18, 35, 40, 53, 30, 32, 58, 23, 44, 5, 6, 49, 9, 42, 3, 36, 24, 27, 21, 25, 34, 55, 11, 56, 52, 19, 15, 47, 63, 22, 33, 59, 50, 29, 43, 7, 62]",0.044904947,PrescribedDDT,10,1,2431,16,TRUE
75,"[0, 1, 2, 40, 4, 62, 58, 14, 8, 7, 53, 22, 28, 26, 15, 59, 16, 57, 30, 49, 10, 13, 60, 41, 36, 55, 51, 18, 19, 17, 39, 12, 32, 31, 5, 63, 25, 38, 21, 3, 24, 29, 56, 6, 42, 50, 61, 20, 46, 23, 9, 33, 34, 52, 48, 37, 27, 11, 47, 44, 54, 43, 45, 35]",0.044173956,PrescribedDDT,10,2,2419,16,TRUE
76,"[0, 1, 2, 57, 4, 63, 47, 39, 8, 54, 31, 7, 61, 58, 43, 20, 16, 15, 35, 56, 41, 14, 38, 40, 49, 37, 44, 10, 18, 27, 33, 21, 32, 51, 22, 29, 30, 9, 60, 34, 59, 19, 45, 24, 13, 23, 11, 3, 5, 52, 48, 26, 25, 46, 17, 28, 62, 55, 53, 6, 12, 50, 42, 36]",0.043816805,PrescribedDDT,10,2,2420,16,TRUE
77,"[0, 1, 2, 23, 4, 15, 58, 43, 8, 59, 63, 5, 39, 30, 36, 34, 16, 47, 25, 44, 51, 35, 7, 20, 17, 42, 22, 61, 40, 46, 14, 60, 32, 18, 38, 49, 52, 53, 11, 48, 29, 28, 54, 45, 10, 3, 13, 50, 26, 21, 57, 19, 41, 12, 37, 9, 55, 62, 33, 27, 31, 6, 24, 56]",0.044880152,PrescribedDDT,8,9,2418,18,TRUE
78,"[0, 1, 2, 6, 4, 47, 63, 5, 8, 9, 48, 50, 51, 55, 40, 53, 16, 29, 56, 10, 57, 52, 26, 46, 59, 24, 28, 12, 23, 61, 21, 17, 32, 30, 62, 33, 18, 27, 34, 20, 3, 15, 39, 42, 14, 44, 7, 49, 37, 19, 11, 38, 58, 35, 13, 45, 43, 60, 22, 41, 25, 54, 31, 36]",0.043882847,PrescribedDDT,10,1,2372,18,TRUE
79,"[0, 1, 2, 5, 4, 38, 22, 23, 8, 62, 25, 3, 11, 61, 21, 45, 16, 20, 26, 19, 31, 42, 35, 47, 46, 30, 9, 63, 40, 27, 44, 12, 32, 13, 36, 60, 34, 18, 7, 56, 58, 50, 10, 53, 51, 41, 57, 29, 49, 17, 6, 52, 37, 33, 15, 24, 54, 28, 48, 14, 43, 55, 39, 59]",0.04388237,PrescribedDDT,8,7,2391,18,TRUE
80,"[0, 1, 2, 34, 4, 59, 30, 23, 8, 56, 5, 29, 28, 53, 31, 51, 16, 3, 39, 13, 58, 63, 14, 52, 22, 33, 17, 18, 43, 49, 6, 10, 32, 47, 40, 46, 38, 24, 41, 15, 9, 57, 11, 42, 25, 36, 50, 45, 55, 54, 44, 27, 19, 60, 12, 35, 61, 48, 26, 7, 20, 21, 37, 62]",0.044880152,PrescribedDDT,10,1,2391,16,TRUE
81,"[0, 1, 2, 23, 4, 7, 19, 24, 8, 62, 48, 28, 46, 40, 41, 44, 16, 6, 35, 43, 15, 59, 39, 20, 56, 60, 17, 3, 21, 31, 52, 26, 32, 27, 54, 34, 63, 9, 45, 14, 50, 51, 42, 30, 58, 49, 55, 61, 11, 12, 10, 22, 13, 29, 25, 57, 36, 47, 37, 53, 18, 5, 33, 38]",0.043882847,PrescribedDDT,10,1,2430,18,TRUE
82,"[0, 1, 2, 63, 4, 26, 39, 55, 8, 36, 24, 60, 61, 13, 34, 50, 16, 5, 30, 27, 29, 15, 31, 20, 33, 38, 7, 18, 53, 58, 41, 57, 32, 47, 21, 11, 40, 12, 10, 3, 43, 37, 52, 45, 14, 35, 22, 28, 6, 23, 54, 9, 59, 46, 62, 17, 48, 42, 19, 51, 56, 44, 49, 25]",0.044879913,PrescribedDDT,10,2,2418,16,TRUE
83,"[0, 1, 2, 27, 4, 46, 51, 33, 8, 11, 38, 49, 30, 12, 18, 60, 16, 44, 23, 59, 7, 39, 9, 36, 56, 3, 31, 14, 15, 61, 41, 54, 32, 19, 43, 21, 26, 13, 6, 10, 35, 58, 37, 34, 62, 24, 20, 25, 22, 53, 57, 42, 45, 17, 40, 29, 50, 63, 28, 5, 48, 47, 55, 52]",0.043882608,PrescribedDDT,10,1,2392,16,TRUE
84,"[0, 1, 2, 60, 4, 34, 46, 53, 8, 40, 5, 14, 6, 33, 38, 21, 16, 47, 17, 15, 35, 26, 44, 42, 9, 18, 57, 25, 51, 41, 7, 54, 32, 48, 43, 39, 50, 62, 24, 45, 56, 37, 29, 13, 55, 10, 22, 31, 36, 52, 27, 20, 11, 58, 30, 49, 28, 3, 12, 23, 19, 61, 63, 59]",0.043882608,PrescribedDDT,10,1,2406,18,TRUE
85,"[0, 1, 2, 36, 4, 11, 18, 41, 8, 44, 42, 24, 54, 46, 6, 49, 16, 15, 51, 33, 52, 10, 27, 50, 23, 58, 19, 28, 38, 55, 26, 40, 32, 17, 39, 25, 43, 9, 57, 34, 62, 53, 56, 13, 30, 63, 45, 60, 29, 20, 3, 5, 48, 61, 12, 31, 59, 37, 22, 14, 21, 47, 7, 35]",0.04438591,PrescribedDDT,10,1,2401,16,TRUE
86,"[0, 1, 2, 7, 4, 26, 45, 39, 8, 49, 48, 59, 56, 63, 11, 23, 16, 51, 22, 20, 30, 53, 54, 12, 14, 27, 19, 62, 43, 55, 34, 60, 32, 40, 47, 18, 46, 52, 24, 38, 9, 31, 57, 5, 3, 41, 36, 21, 10, 25, 50, 44, 28, 15, 29, 17, 42, 33, 13, 35, 6, 61, 37, 58]",0.044881821,PrescribedDDT,8,14,2422,16,TRUE
87,"[0, 1, 2, 17, 4, 56, 35, 43, 8, 63, 61, 52, 19, 46, 41, 20, 16, 26, 54, 37, 59, 45, 15, 38, 28, 60, 34, 55, 51, 13, 24, 9, 32, 44, 18, 53, 14, 42, 12, 58, 40, 47, 25, 11, 39, 49, 29, 57, 6, 10, 21, 62, 36, 22, 3, 7, 31, 50, 27, 30, 5, 23, 48, 33]",0.043736696,PrescribedDDT,10,1,2390,16,TRUE
88,"[0, 1, 2, 15, 4, 18, 9, 44, 8, 50, 58, 13, 27, 19, 61, 54, 16, 25, 21, 45, 29, 22, 47, 43, 31, 59, 7, 60, 35, 17, 48, 51, 32, 57, 36, 33, 41, 10, 20, 11, 5, 55, 52, 3, 53, 14, 26, 56, 37, 24, 63, 23, 46, 39, 49, 34, 30, 40, 12, 62, 38, 6, 28, 42]",0.045031309,PrescribedDDT,10,2,2403,18,TRUE
89,"[0, 1, 2, 12, 4, 61, 30, 41, 8, 24, 56, 57, 29, 47, 39, 23, 16, 48, 55, 17, 13, 50, 62, 25, 5, 22, 31, 46, 10, 49, 42, 34, 32, 28, 43, 18, 63, 40, 36, 7, 19, 27, 14, 44, 37, 3, 58, 59, 51, 9, 52, 60, 15, 53, 21, 45, 33, 20, 11, 26, 35, 6, 54, 38]",0.044880152,PrescribedDDT,8,7,2387,18,TRUE
90,"[0, 1, 2, 18, 4, 10, 37, 15, 8, 49, 61, 38, 44, 26, 14, 60, 16, 51, 50, 48, 22, 39, 33, 52, 11, 20, 5, 30, 24, 17, 42, 57, 32, 40, 29, 46, 19, 25, 23, 3, 35, 41, 12, 27, 13, 36, 43, 54, 62, 59, 55, 28, 9, 7, 21, 53, 34, 58, 31, 45, 63, 56, 6, 47]",0.044872284,PrescribedDDT,10,1,2380,18,TRUE
91,"[0, 1, 2, 11, 4, 38, 45, 28, 8, 21, 54, 47, 23, 48, 57, 50, 16, 33, 22, 42, 46, 5, 15, 17, 9, 63, 10, 24, 60, 58, 61, 40, 32, 37, 44, 41, 14, 59, 51, 20, 55, 19, 12, 25, 18, 62, 53, 13, 29, 49, 36, 27, 26, 34, 52, 39, 3, 35, 56, 7, 6, 30, 31, 43]",0.044276237,PrescribedDDT,10,1,2375,18,TRUE
92,"[0, 1, 2, 18, 4, 23, 61, 62, 8, 19, 20, 55, 60, 6, 47, 63, 16, 22, 40, 21, 5, 33, 31, 39, 52, 27, 50, 43, 11, 14, 26, 9, 32, 42, 49, 36, 45, 3, 37, 54, 56, 46, 41, 38, 57, 10, 24, 35, 12, 44, 25, 48, 58, 30, 51, 29, 17, 28, 53, 15, 7, 59, 34, 13]",0.043940067,PrescribedDDT,8,9,2373,16,TRUE
93,"[0, 1, 2, 25, 4, 63, 24, 23, 8, 46, 15, 31, 36, 17, 39, 58, 16, 29, 61, 20, 55, 34, 48, 19, 28, 11, 30, 43, 62, 22, 14, 42, 32, 7, 56, 54, 12, 59, 50, 40, 45, 52, 35, 37, 57, 6, 33, 49, 10, 3, 9, 41, 26, 38, 5, 18, 47, 53, 51, 13, 44, 27, 60, 21]",0.043982983,PrescribedDDT,10,2,2391,18,TRUE
94,"[0, 1, 2, 51, 4, 22, 48, 60, 8, 7, 29, 54, 18, 56, 37, 44, 16, 24, 43, 33, 45, 30, 6, 11, 14, 9, 57, 31, 21, 47, 40, 41, 32, 12, 3, 38, 58, 35, 17, 20, 5, 28, 61, 13, 23, 15, 46, 10, 50, 26, 42, 59, 36, 52, 19, 55, 62, 34, 53, 63, 25, 39, 49, 27]",0.04498148,PrescribedDDT,10,1,2411,18,TRUE
95,"[0, 1, 2, 57, 4, 51, 19, 58, 8, 30, 31, 29, 61, 59, 22, 43, 16, 34, 46, 35, 18, 5, 26, 20, 39, 54, 60, 55, 9, 14, 27, 17, 32, 24, 11, 38, 28, 10, 47, 45, 49, 37, 63, 62, 7, 21, 36, 48, 40, 25, 50, 41, 13, 6, 42, 56, 53, 33, 44, 12, 3, 23, 52, 15]",0.043984175,PrescribedDDT,10,1,2421,14,TRUE
96,"[0, 1, 2, 41, 4, 63, 10, 18, 8, 54, 20, 56, 50, 61, 11, 15, 16, 55, 24, 19, 9, 44, 22, 49, 38, 17, 57, 33, 35, 58, 48, 25, 32, 30, 46, 60, 53, 26, 27, 51, 40, 52, 3, 59, 6, 34, 28, 45, 42, 21, 29, 23, 62, 5, 36, 13, 12, 39, 43, 37, 31, 47, 7, 14]",0.0438869,PrescribedDDT,8,6,2387,18,TRUE
97,"[0, 1, 2, 24, 4, 34, 40, 5, 8, 61, 11, 23, 30, 28, 39, 49, 16, 22, 20, 54, 9, 13, 57, 21, 15, 14, 47, 17, 7, 59, 56, 31, 32, 6, 62, 63, 60, 43, 58, 35, 48, 19, 36, 33, 55, 27, 52, 37, 29, 42, 50, 46, 38, 45, 41, 10, 3, 53, 44, 51, 25, 26, 12, 18]",0.044809341,PrescribedDDT,8,8,2416,18,TRUE
98,"[0, 1, 2, 27, 4, 26, 59, 30, 8, 56, 63, 53, 51, 41, 40, 43, 16, 22, 11, 23, 48, 39, 60, 33, 47, 62, 21, 6, 52, 44, 57, 50, 32, 25, 34, 55, 58, 12, 61, 24, 35, 36, 54, 37, 38, 15, 46, 42, 17, 14, 5, 18, 20, 13, 19, 28, 31, 3, 49, 29, 45, 7, 10, 9]",0.04486227,PrescribedDDT,8,3,2349,18,TRUE
99,"[0, 1, 2, 22, 4, 6, 15, 24, 8, 53, 49, 34, 57, 29, 30, 54, 16, 51, 31, 27, 18, 63, 40, 25, 13, 14, 33, 5, 37, 52, 11, 62, 32, 26, 45, 48, 28, 12, 20, 17, 44, 58, 35, 56, 19, 43, 55, 38, 46, 7, 60, 41, 36, 10, 9, 3, 59, 47, 42, 23, 50, 21, 39, 61]",0.043882608,PrescribedDDT,8,5,2367,18,TRUE
